N,P,K,pH,Humidity,Temperature,Rainfall,CropYield,District,SoilType,CropName
38,17,28,5.6,79,21,1130,660,South 24 Parganas,Coastal Alluvial Soil,Green Gram
42,19,33,5.9,81,24,1220,700,South 24 Parganas,Coastal Alluvial Soil,Green Gram
37,15,26,5.5,78,20,1090,630,South 24 Parganas,Coastal Alluvial Soil,Green Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
35,20,30,6.3,78,27,1100,600,South 24 Parganas,Coastal Alluvial Soil,Black Gram
40,25,35,6.1,80,26,1200,650,South 24 Parganas,Coastal Alluvial Soil,Black Gram
32,18,28,6.4,77,24,1050,580,South 24 Parganas,Coastal Alluvial Soil,Black Gram
37,23,33,6.2,79,25,1150,620,South 24 Parganas,Coastal Alluvial Soil,Black Gram
30,15,25,6.5,76,23,1000,550,South 24 Parganas,Coastal Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
27,13,22,7.6,90,24,620,420,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
30,15,25,7.8,92,26,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
25,12,20,7.5,89,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
32,16,26,7.9,93,27,680,480,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
28,14,24,7.7,91,25,630,430,Purba Medinipur (East Medinipur),Alluvial Soil,Black Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
22,10,18,7.8,93,23,600,400,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
25,12,20,7.7,92,22,650,450,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
20,8,15,8,94,24,550,350,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
28,15,25,7.5,91,21,700,500,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
18,6,12,8.2,95,25,500,300,Purba Medinipur (East Medinipur),Alluvial Soil,Green Gram
45,25,35,6.9,82,24,800,950,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
48,28,38,6.7,85,23,850,1000,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
42,22,32,7.1,80,26,780,900,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
50,30,40,6.6,88,22,900,1100,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
38,18,28,7.3,79,25,750,850,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
45,25,35,6.9,82,24,800,950,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
48,28,38,6.7,85,23,850,1000,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
42,22,32,7.1,80,26,780,900,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
50,30,40,6.6,88,22,900,1100,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
38,18,28,7.3,79,25,750,850,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
45,25,35,6.9,82,24,800,950,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
48,28,38,6.7,85,23,850,1000,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
42,22,32,7.1,80,26,780,900,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
50,30,40,6.6,88,22,900,1100,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
38,18,28,7.3,79,25,750,850,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
45,25,35,6.9,82,24,800,950,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
48,28,38,6.7,85,23,850,1000,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
42,22,32,7.1,80,26,780,900,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
50,30,40,6.6,88,22,900,1100,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
38,18,28,7.3,79,25,750,850,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
55,35,45,6.8,84,26,850,1000,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
58,38,48,6.7,86,25,900,1050,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
52,32,42,6.9,82,27,820,950,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
60,40,50,6.6,88,24,950,1100,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
50,30,40,7.1,80,28,800,900,Purba Medinipur (East Medinipur),Alluvial Soil,Wheat
80,40,62,5.6,75,23,1550,1980,Darjeeling,Mountainous Soil,Tea
83,37,58,5.5,77,26,1600,2100,Darjeeling,Mountainous Soil,Tea
86,43,63,5.7,79,24,1570,2030,Darjeeling,Mountainous Soil,Tea
79,41,61,5.8,78,25,1520,1950,Darjeeling,Mountainous Soil,Tea
81,39,60,5.4,76,23,1580,2000,Darjeeling,Mountainous Soil,Tea
84,38,60,5.5,77,24,1550,2020,Darjeeling,Mountainous Soil,Tea
77,40,62,5.4,78,25,1580,1980,Darjeeling,Mountainous Soil,Tea
82,37,59,5.6,75,23,1560,2040,Darjeeling,Mountainous Soil,Tea
78,41,63,5.8,76,25,1500,2000,Darjeeling,Mountainous Soil,Tea
85,39,61,5.7,79,24,1570,2030,Darjeeling,Mountainous Soil,Tea
79,42,64,5.9,80,26,1630,1970,Darjeeling,Mountainous Soil,Tea
84,38,60,5.5,77,24,1550,2020,Darjeeling,Mountainous Soil,Tea
77,40,62,5.4,78,25,1580,1980,Darjeeling,Mountainous Soil,Tea
82,37,59,5.6,75,23,1560,2040,Darjeeling,Mountainous Soil,Tea
78,41,63,5.8,76,25,1500,2000,Darjeeling,Mountainous Soil,Tea
85,39,61,5.7,79,24,1570,2030,Darjeeling,Mountainous Soil,Tea
79,42,64,5.9,80,26,1630,1970,Darjeeling,Mountainous Soil,Tea
81,40,62,5.6,76,23,1580,1980,Darjeeling,Mountainous Soil,Tea
83,37,59,5.8,78,24,1540,2050,Darjeeling,Mountainous Soil,Tea
86,41,63,5.7,75,25,1560,2010,Darjeeling,Mountainous Soil,Tea
80,38,60,5.5,77,26,1520,2060,Darjeeling,Mountainous Soil,Tea
82,42,64,5.4,79,23,1590,1990,Darjeeling,Mountainous Soil,Tea
78,39,61,5.6,76,24,1540,2040,Darjeeling,Mountainous Soil,Tea
84,43,65,5.8,78,25,1510,2010,Darjeeling,Mountainous Soil,Tea
79,40,62,5.7,75,23,1570,2020,Darjeeling,Mountainous Soil,Tea
81,38,60,5.9,80,26,1560,1980,Darjeeling,Mountainous Soil,Tea
85,41,63,5.6,77,24,1530,2050,Darjeeling,Mountainous Soil,Tea
83,39,61,5.5,78,25,1590,1990,Darjeeling,Mountainous Soil,Tea
80,42,64,5.7,75,26,1550,2030,Darjeeling,Mountainous Soil,Tea
82,40,62,5.6,76,23,1540,2040,Darjeeling,Mountainous Soil,Tea
84,43,65,5.8,78,24,1510,2010,Darjeeling,Mountainous Soil,Tea
92,45,69,5.8,79,26,1580,1880,Darjeeling,Mountainous Soil,Orange
87,41,63,5.6,75,24,1620,1950,Darjeeling,Mountainous Soil,Orange
89,44,66,5.9,78,23,1680,2000,Darjeeling,Mountainous Soil,Orange
90,46,70,5.7,76,25,1650,1850,Darjeeling,Mountainous Soil,Orange
93,42,65,5.8,78,23,1620,1900,Darjeeling,Mountainous Soil,Orange
88,45,68,5.6,75,24,1580,1950,Darjeeling,Mountainous Soil,Orange
91,44,67,5.9,80,26,1600,1980,Darjeeling,Mountainous Soil,Orange
89,47,71,5.7,77,25,1630,1920,Darjeeling,Mountainous Soil,Orange
89,47,71,5.7,77,25,1620,1920,Darjeeling,Mountainous Soil,Orange
91,44,67,5.9,80,26,1600,1980,Darjeeling,Mountainous Soil,Orange
86,46,68,5.6,75,24,1580,1950,Darjeeling,Mountainous Soil,Orange
93,42,65,5.8,78,23,1620,1900,Darjeeling,Mountainous Soil,Orange
90,45,69,5.7,76,25,1650,1850,Darjeeling,Mountainous Soil,Orange
89,47,71,5.7,77,25,1620,1920,Darjeeling,Mountainous Soil,Orange
91,44,67,5.9,80,26,1600,1980,Darjeeling,Mountainous Soil,Orange
86,46,68,5.6,75,24,1580,1950,Darjeeling,Mountainous Soil,Orange
93,42,65,5.8,78,23,1620,1900,Darjeeling,Mountainous Soil,Orange
90,45,69,5.7,76,25,1650,1850,Darjeeling,Mountainous Soil,Orange
88,43,66,5.6,79,24,1630,1940,Darjeeling,Mountainous Soil,Orange
92,41,63,5.9,78,26,1600,1920,Darjeeling,Mountainous Soil,Orange
87,44,67,5.8,77,25,1610,1960,Darjeeling,Mountainous Soil,Orange
91,46,68,5.7,76,23,1640,1900,Darjeeling,Mountainous Soil,Orange
89,42,66,5.8,75,24,1620,1930,Darjeeling,Mountainous Soil,Orange
90,47,71,5.7,77,25,1630,1890,Darjeeling,Mountainous Soil,Orange
88,45,69,5.6,78,26,1600,1940,Darjeeling,Mountainous Soil,Orange
92,43,66,5.9,79,24,1620,1910,Darjeeling,Mountainous Soil,Orange
87,46,68,5.8,76,23,1640,1880,Darjeeling,Mountainous Soil,Orange
93,41,63,5.7,75,25,1610,1970,Darjeeling,Mountainous Soil,Orange
89,44,67,5.6,79,26,1590,1960,Darjeeling,Mountainous Soil,Orange
91,42,65,5.9,80,24,1600,1930,Darjeeling,Mountainous Soil,Orange
86,45,69,5.7,77,25,1630,1880,Darjeeling,Mountainous Soil,Orange
92,40,62,5.8,76,23,1610,1950,Darjeeling,Mountainous Soil,Orange
88,43,66,5.6,78,24,1580,1920,Darjeeling,Mountainous Soil,Orange
40,20,30,6.5,78,26,1600,1500,Hooghly,Alluvial Soil,Mango
35,18,28,6.2,80,25,1550,1300,Hooghly,Alluvial Soil,Mango
45,22,32,6.7,76,27,1700,1700,Hooghly,Alluvial Soil,Mango
38,19,29,6.3,77,24,1500,1400,Hooghly,Alluvial Soil,Mango
42,21,31,6.6,75,28,1650,1600,Hooghly,Alluvial Soil,Mango
39,20,30,6.4,79,26,1580,1450,Hooghly,Alluvial Soil,Mango
36,19,28,6.1,81,25,1530,1350,Hooghly,Alluvial Soil,Mango
43,22,33,6.8,77,27,1720,1750,Hooghly,Alluvial Soil,Mango
37,18,29,6.2,78,24,1470,1370,Hooghly,Alluvial Soil,Mango
41,21,31,6.5,76,28,1620,1550,Hooghly,Alluvial Soil,Mango
40,20,30,6.5,78,26,1600,1500,Hooghly,Alluvial Soil,Mango
35,18,28,6.2,80,25,1550,1300,Hooghly,Alluvial Soil,Mango
45,22,32,6.7,76,27,1700,1700,Hooghly,Alluvial Soil,Mango
38,19,29,6.3,77,24,1500,1400,Hooghly,Alluvial Soil,Mango
42,21,31,6.6,75,28,1650,1600,Hooghly,Alluvial Soil,Mango
39,20,30,6.4,79,26,1580,1450,Hooghly,Alluvial Soil,Mango
36,19,28,6.1,81,25,1530,1350,Hooghly,Alluvial Soil,Mango
43,22,33,6.8,77,27,1720,1750,Hooghly,Alluvial Soil,Mango
37,18,29,6.2,78,24,1470,1370,Hooghly,Alluvial Soil,Mango
41,21,31,6.5,76,28,1620,1550,Hooghly,Alluvial Soil,Mango
40,20,30,6.5,78,26,1600,1500,Hooghly,Alluvial Soil,Mango
35,18,28,6.2,80,25,1550,1300,Hooghly,Alluvial Soil,Mango
45,22,32,6.7,76,27,1700,1700,Hooghly,Alluvial Soil,Mango
38,19,29,6.3,77,24,1500,1400,Hooghly,Alluvial Soil,Mango
42,21,31,6.6,75,28,1650,1600,Hooghly,Alluvial Soil,Mango
39,20,30,6.4,79,26,1580,1450,Hooghly,Alluvial Soil,Mango
36,19,28,6.1,81,25,1530,1350,Hooghly,Alluvial Soil,Mango
43,22,33,6.8,77,27,1720,1750,Hooghly,Alluvial Soil,Mango
37,18,29,6.2,78,24,1470,1370,Hooghly,Alluvial Soil,Mango
41,21,31,6.5,76,28,1620,1550,Hooghly,Alluvial Soil,Mango
40,20,30,6.5,78,26,1600,1500,Hooghly,Alluvial Soil,Mango
35,18,28,6.2,80,25,1550,1300,Hooghly,Alluvial Soil,Mango
45,22,32,6.7,76,27,1700,1700,Hooghly,Alluvial Soil,Mango
38,19,29,6.3,77,24,1500,1400,Hooghly,Alluvial Soil,Mango
42,21,31,6.6,75,28,1650,1600,Hooghly,Alluvial Soil,Mango
39,20,30,6.4,79,26,1580,1450,Hooghly,Alluvial Soil,Mango
36,19,28,6.1,81,25,1530,1350,Hooghly,Alluvial Soil,Mango
43,22,33,6.8,77,27,1720,1750,Hooghly,Alluvial Soil,Mango
37,18,29,6.2,78,24,1470,1370,Hooghly,Alluvial Soil,Mango
41,21,31,6.5,76,28,1620,1550,Hooghly,Alluvial Soil,Mango
40,20,30,6.5,78,26,1600,1500,Hooghly,Alluvial Soil,Mango
35,18,28,6.2,80,25,1550,1300,Hooghly,Alluvial Soil,Mango
45,22,32,6.7,76,27,1700,1700,Hooghly,Alluvial Soil,Mango
38,19,29,6.3,77,24,1500,1400,Hooghly,Alluvial Soil,Mango
42,21,31,6.6,75,28,1650,1600,Hooghly,Alluvial Soil,Mango
39,20,30,6.4,79,26,1580,1450,Hooghly,Alluvial Soil,Mango
36,19,28,6.1,81,25,1530,1350,Hooghly,Alluvial Soil,Mango
43,22,33,6.8,77,27,1720,1320,Hooghly,Alluvial Soil,Mango
55,28,38,7,70,25,1750,1800,Hooghly,Alluvial Soil,Banana
50,25,35,6.8,72,23,1700,1600,Hooghly,Alluvial Soil,Banana
60,30,40,7.2,68,27,1850,2000,Hooghly,Alluvial Soil,Banana
52,26,36,6.9,71,26,1600,1800,Hooghly,Alluvial Soil,Banana
58,29,39,7.1,69,28,1750,1900,Hooghly,Alluvial Soil,Banana
53,27,37,7,70,24,1720,1750,Hooghly,Alluvial Soil,Banana
48,24,34,6.8,73,22,1680,1600,Hooghly,Alluvial Soil,Banana
57,29,40,7.3,67,26,1800,1950,Hooghly,Alluvial Soil,Banana
50,25,35,7,72,23,1700,1650,Hooghly,Alluvial Soil,Banana
56,28,39,7.1,68,25,1780,1850,Hooghly,Alluvial Soil,Banana
55,28,38,7,70,25,1750,1800,Hooghly,Alluvial Soil,Banana
50,25,35,6.8,72,23,1700,1600,Hooghly,Alluvial Soil,Banana
60,30,40,7.2,68,27,1850,2000,Hooghly,Alluvial Soil,Banana
52,26,36,6.9,71,26,1600,1800,Hooghly,Alluvial Soil,Banana
58,29,39,7.1,69,28,1750,1900,Hooghly,Alluvial Soil,Banana
53,27,37,7,70,24,1720,1750,Hooghly,Alluvial Soil,Banana
48,24,34,6.8,73,22,1680,1600,Hooghly,Alluvial Soil,Banana
57,29,40,7.3,67,26,1800,1950,Hooghly,Alluvial Soil,Banana
50,25,35,7,72,23,1700,1650,Hooghly,Alluvial Soil,Banana
56,28,39,7.1,68,25,1780,1850,Hooghly,Alluvial Soil,Banana
55,28,38,7,70,25,1750,1800,Hooghly,Alluvial Soil,Banana
50,25,35,6.8,72,23,1700,1600,Hooghly,Alluvial Soil,Banana
60,30,40,7.2,68,27,1850,2000,Hooghly,Alluvial Soil,Banana
52,26,36,6.9,71,26,1600,1800,Hooghly,Alluvial Soil,Banana
58,29,39,7.1,69,28,1750,1900,Hooghly,Alluvial Soil,Banana
53,27,37,7,70,24,1720,1750,Hooghly,Alluvial Soil,Banana
48,24,34,6.8,73,22,1680,1600,Hooghly,Alluvial Soil,Banana
57,29,40,7.3,67,26,1800,1950,Hooghly,Alluvial Soil,Banana
50,25,35,7,72,23,1700,1650,Hooghly,Alluvial Soil,Banana
56,28,39,7.1,68,25,1780,1850,Hooghly,Alluvial Soil,Banana
55,28,38,7,70,25,1750,1800,Hooghly,Alluvial Soil,Banana
50,25,35,6.8,72,23,1700,1600,Hooghly,Alluvial Soil,Banana
60,30,40,7.2,68,27,1850,2000,Hooghly,Alluvial Soil,Banana
52,26,36,6.9,71,26,1600,1800,Hooghly,Alluvial Soil,Banana
58,29,39,7.1,69,28,1750,1900,Hooghly,Alluvial Soil,Banana
53,27,37,7,70,24,1720,1750,Hooghly,Alluvial Soil,Banana
48,24,34,6.8,73,22,1680,1600,Hooghly,Alluvial Soil,Banana
57,29,40,7.3,67,26,1800,1950,Hooghly,Alluvial Soil,Banana
50,25,35,7,72,23,1700,1650,Hooghly,Alluvial Soil,Banana
56,28,39,7.1,68,25,1780,1850,Hooghly,Alluvial Soil,Banana
55,28,38,7,70,25,1750,1800,Hooghly,Alluvial Soil,Banana
50,25,35,6.8,72,23,1700,1600,Hooghly,Alluvial Soil,Banana
60,30,40,7.2,68,27,1850,2000,Hooghly,Alluvial Soil,Banana
52,26,36,6.9,71,26,1600,1800,Hooghly,Alluvial Soil,Banana
58,29,39,7.1,69,28,1750,1900,Hooghly,Alluvial Soil,Banana
53,27,37,7,70,24,1720,1750,Hooghly,Alluvial Soil,Banana
48,24,34,6.8,73,22,1680,1600,Hooghly,Alluvial Soil,Banana
30,15,22,6.2,75,23,1450,400,Hooghly,Alluvial Soil,Guava
25,12,18,5.9,77,26,1300,350,Hooghly,Alluvial Soil,Guava
28,14,20,6.1,76,24,1370,380,Hooghly,Alluvial Soil,Guava
32,16,24,6.3,78,25,1500,420,Hooghly,Alluvial Soil,Guava
26,13,19,5.8,79,23,1330,360,Hooghly,Alluvial Soil,Guava
29,14,21,6,77,22,1400,390,Hooghly,Alluvial Soil,Guava
27,13,20,6.2,75,26,1350,370,Hooghly,Alluvial Soil,Guava
31,16,23,6.4,80,25,1520,430,Hooghly,Alluvial Soil,Guava
24,11,17,5.7,78,24,1280,340,Hooghly,Alluvial Soil,Guava
33,17,25,6.5,76,27,1550,450,Hooghly,Alluvial Soil,Guava
30,15,22,6.2,75,23,1450,400,Hooghly,Alluvial Soil,Guava
25,12,18,5.9,77,26,1300,350,Hooghly,Alluvial Soil,Guava
