N,P,K,pH,Humidity,Temperature,Rainfall,CropYield,District,SoilType,CropName
73,35,53,4.9,65,39,1440,1840,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
108,73,88,8,95,10,2200,2600,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
72,34,52,4.8,64,40,1420,1820,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
109,74,89,8.1,96,9,2220,2620,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
71,33,51,4.7,63,41,1400,1800,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
110,75,90,8.2,97,8,2240,2640,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
70,32,50,4.6,62,42,1380,1780,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
111,76,91,8.3,98,7,2260,2660,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
69,31,49,4.5,61,43,1360,1760,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
112,77,92,8.4,99,6,2280,2680,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
68,30,48,4.4,60,44,1340,1740,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
113,78,93,8.5,100,5,2300,2700,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
67,29,47,4.3,59,45,1320,1720,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
114,79,94,8.6,101,4,2320,2720,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
66,28,46,4.2,58,46,1300,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
65,27,45,4.1,57,47,1280,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
63,25,43,3.9,55,49,1240,1640,North 24 Parganas,Alluvial & Red/Yellow Soil,Sugarcane
31,19,26,6.9,83,25,910,1110,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
34,21,29,6.4,80,24,930,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
33,20,27,6.8,81,26,960,1160,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
37,24,34,6.7,79,28,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
35,22,30,6.5,82,23,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
29,17,24,7,84,27,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
36,23,33,6.6,78,25,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
32,18,25,6.9,83,24,900,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
34,20,28,6.7,81,26,950,1150,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
38,25,35,6.6,80,27,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
31,19,26,6.9,83,25,910,1110,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
34,21,29,6.4,80,24,930,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
33,20,27,6.8,81,26,960,1160,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
37,24,34,6.7,79,28,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
35,22,30,6.5,82,23,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
29,17,24,7,84,27,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
36,23,33,6.6,78,25,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
32,18,25,6.9,83,24,900,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
34,20,28,6.7,81,26,950,1150,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
38,25,35,6.6,80,27,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
31,19,26,6.9,83,25,910,1110,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
34,21,29,6.4,80,24,930,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
33,20,27,6.8,81,26,960,1160,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
37,24,34,6.7,79,28,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
35,22,30,6.5,82,23,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
29,17,24,7,84,27,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
36,23,33,6.6,78,25,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
32,18,25,6.9,83,24,900,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
34,20,28,6.7,81,26,950,1150,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
38,25,35,6.6,80,27,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Wheat
60,30,45,6.3,75,28,1300,1600,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
75,35,50,6.5,80,27,1400,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
65,28,40,6.7,78,26,1350,1650,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
80,38,55,6.4,77,28,1450,1750,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
72,32,48,6.6,79,27,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
62,29,43,6.2,74,29,1320,1620,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
77,34,49,6.6,76,28,1420,1720,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
67,27,38,6.8,77,25,1370,1670,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
82,40,57,6.3,76,29,1470,1770,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
74,33,47,6.5,79,28,1400,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
63,31,46,6.4,75,27,1310,1610,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
78,36,51,6.7,80,26,1410,1710,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
68,29,41,6.9,78,25,1360,1660,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
83,42,58,6.4,77,29,1460,1760,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
75,35,50,6.6,79,28,1390,1690,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
64,27,39,6.8,76,25,1340,1640,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
79,38,54,6.3,75,29,1440,1740,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
71,31,47,6.5,80,28,1370,1670,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
61,28,44,6.7,78,26,1330,1630,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
76,36,52,6.4,77,27,1430,1730,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
66,30,42,6.6,79,26,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
81,40,56,6.2,74,29,1480,1780,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
73,32,49,6.5,79,28,1410,1710,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
62,29,43,6.3,75,28,1300,1600,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
77,34,49,6.5,80,27,1400,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
67,27,38,6.7,78,26,1350,1650,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
82,40,57,6.4,77,28,1450,1750,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
74,33,47,6.6,79,27,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
63,31,46,6.4,75,26,1310,1610,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
78,36,51,6.7,80,28,1410,1710,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
68,29,41,6.9,78,25,1360,1660,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
83,42,58,6.4,77,29,1460,1760,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
75,35,50,6.6,79,28,1390,1690,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
64,27,39,6.8,76,25,1340,1640,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
79,38,54,6.3,75,29,1440,1740,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
71,31,47,6.5,80,28,1370,1670,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
61,28,44,6.7,78,26,1330,1630,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
76,36,52,6.4,77,27,1430,1730,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
66,30,42,6.6,79,26,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
81,40,56,6.2,74,29,1480,1780,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
73,32,49,6.5,79,28,1410,1710,North 24 Parganas,Alluvial & Red/Yellow Soil,Maize
40,25,35,6.2,78,26,1000,1200,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
45,30,40,6.4,80,25,1050,1250,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,24,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,23,1020,1220,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,24,34,6.7,82,24,1000,1200,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
43,28,38,6.1,77,25,1040,1240,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,23,33,6.3,79,26,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
44,29,39,6.6,80,24,1070,1270,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
41,27,37,6.2,78,23,1030,1230,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
37,21,31,6.4,81,25,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,24,34,6.6,82,26,995,1195,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
46,31,41,6.3,79,25,1060,1260,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,24,1015,1215,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,23,985,1185,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,25,35,6.2,78,24,1002,1202,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
45,30,40,6.4,80,23,1055,1255,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,25,982,1182,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,26,1023,1223,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,24,34,6.7,82,25,1008,1208,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
43,28,38,6.1,77,24,1045,1245,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,23,33,6.3,79,23,995,1195,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
44,29,39,6.6,80,25,1078,1278,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
41,27,37,6.2,78,26,1032,1232,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
37,21,31,6.4,81,24,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,24,34,6.6,82,25,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
46,31,41,6.3,79,24,1065,1265,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,23,1010,1210,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,25,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,25,35,6.2,78,26,1000,1200,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
45,30,40,6.4,80,25,1050,1250,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,24,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,23,1020,1220,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,24,34,6.7,82,24,1000,1200,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
43,28,38,6.1,77,25,1040,1240,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,23,33,6.3,79,26,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
44,29,39,6.6,80,24,1070,1270,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
41,27,37,6.2,78,23,1030,1230,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
37,21,31,6.4,81,25,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,24,34,6.6,82,26,995,1195,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
46,31,41,6.3,79,25,1060,1260,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,24,1015,1215,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,23,985,1185,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,25,35,6.2,78,24,1002,1202,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
45,30,40,6.4,80,23,1055,1255,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,25,982,1182,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,26,1023,1223,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,24,34,6.7,82,25,1008,1208,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
43,28,38,6.1,77,24,1045,1245,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,23,33,6.3,79,23,995,1195,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
44,29,39,6.6,80,25,1078,1278,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
41,27,37,6.2,78,26,1032,1232,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
37,21,31,6.4,81,24,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,24,34,6.6,82,25,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
46,31,41,6.3,79,24,1065,1265,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,23,1010,1210,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,25,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,25,35,6.2,78,26,1000,1200,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
45,30,40,6.4,80,25,1050,1250,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,24,980,1180,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,23,1020,1220,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,24,34,6.7,82,24,1000,1200,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
43,28,38,6.1,77,25,1040,1240,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,23,33,6.3,79,26,990,1190,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
44,29,39,6.6,80,24,1070,1270,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
41,27,37,6.2,78,23,1030,1230,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
37,21,31,6.4,81,25,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,24,34,6.6,82,26,995,1195,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
46,31,41,6.3,79,25,1060,1260,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,24,1015,1215,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,23,985,1185,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,25,35,6.2,78,24,1002,1202,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
45,30,40,6.4,80,23,1055,1255,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
38,22,32,6.3,79,25,982,1182,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
42,26,36,6.5,81,26,1023,1223,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
40,24,34,6.7,82,25,1008,1208,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
43,28,38,6.1,77,24,1045,1245,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
39,23,33,6.3,79,23,995,1195,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
44,29,39,6.6,80,25,1078,1278,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
41,27,37,6.2,78,26,1032,1232,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
37,21,31,6.4,81,24,970,1170,North 24 Parganas,Alluvial & Red/Yellow Soil,Jute
28,15,22,6.3,79,26,880,1050,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,18,25,6.5,81,24,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
26,12,20,6.2,78,27,850,1020,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
32,20,28,6.4,80,25,900,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,18,25,6.6,82,23,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
28,15,22,6.3,79,26,880,1050,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,18,25,6.5,81,24,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
26,12,20,6.2,78,27,850,1020,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
32,20,28,6.4,80,25,900,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,18,25,6.6,82,23,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
29,17,23,6.7,83,22,960,1140,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
31,19,26,6.8,85,21,980,1160,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
27,14,21,6.1,77,28,870,1040,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
33,21,29,6.5,81,24,910,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
28,16,24,6.3,79,26,890,1070,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,17,25,6.6,82,23,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
26,13,20,6.2,78,27,860,1030,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
29,17,22,6.6,82,23,930,1110,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
31,19,26,6.8,84,21,950,1130,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
27,14,21,6.1,77,28,880,1050,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
34,22,30,6.5,80,25,920,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
29,16,23,6.4,78,27,900,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
31,18,26,6.7,81,24,950,1130,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
28,15,22,6.2,78,27,870,1060,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
33,20,28,6.5,80,25,910,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,17,24,6.6,82,23,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
27,14,21,6.3,77,28,880,1050,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
32,20,27,6.7,83,22,920,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
28,15,23,6.2,78,27,860,1040,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
34,22,29,6.6,82,23,950,1140,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
29,17,25,6.5,80,25,910,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
30,18,25,6.6,82,23,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Mustard
55,32,45,5.9,76,25,1300,1600,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
60,35,50,6.1,78,24,1400,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
58,30,48,6,77,26,1350,1650,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
62,36,52,6.2,79,25,1450,1750,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
60,35,50,6.4,81,24,1420,1720,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
57,33,46,5.8,75,26,1280,1580,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
61,34,51,6,78,25,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
59,31,49,6.1,76,27,1330,1630,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
63,37,53,6.3,80,24,1480,1780,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
58,34,47,5.9,75,26,1310,1620,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
56,31,46,6.2,79,25,1360,1660,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
61,35,51,6.4,81,24,1440,1740,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
59,32,48,6,77,27,1320,1600,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
64,38,54,6.3,80,25,1470,1760,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
57,33,45,5.8,76,25,1290,1590,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
62,36,52,6.1,78,24,1390,1690,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
58,31,49,6.2,79,26,1340,1640,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
63,37,53,6.4,81,25,1460,1740,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
60,34,50,6,77,27,1430,1710,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
55,32,45,5.9,76,26,1290,1590,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
61,35,51,6.1,78,25,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
58,30,48,6,77,27,1330,1630,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
64,36,53,6.2,79,24,1480,1780,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
60,35,50,6.4,81,23,1450,1750,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
57,33,46,5.8,75,26,1300,1600,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
61,34,51,6,78,25,1400,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
59,31,49,6.1,76,27,1350,1650,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
63,37,54,6.3,80,24,1490,1790,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
58,34,47,5.9,75,26,1320,1610,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
56,31,46,6.2,79,25,1370,1670,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
62,35,52,6.4,81,24,1450,1730,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
59,32,48,6,77,27,1330,1610,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
64,38,54,6.3,80,25,1480,1770,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
57,33,45,5.8,76,25,1300,1590,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
62,36,52,6.1,78,24,1400,1700,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
59,31,49,6.2,79,26,1350,1640,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
63,37,53,6.4,81,25,1460,1740,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
60,34,50,6,77,27,1430,1710,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
55,32,45,5.9,76,26,1290,1590,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
61,35,51,6.1,78,25,1380,1680,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
58,30,48,6,77,27,1330,1630,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
64,36,53,6.2,79,24,1480,1780,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
60,35,50,6.4,81,23,1450,1750,North 24 Parganas,Alluvial & Red/Yellow Soil,Potatoes
30,18,25,6.5,80,24,900,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
32,20,28,6.7,82,23,950,1150,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
28,15,22,6.4,78,26,880,1050,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
34,22,30,6.6,79,25,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
32,20,28,6.8,81,24,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
31,19,26,6.5,80,23,910,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
33,21,29,6.7,82,22,960,1150,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
29,16,23,6.4,78,25,890,1060,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
35,23,31,6.6,79,24,930,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
33,21,28,6.8,81,23,950,1130,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
30,17,24,6.5,80,24,920,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
34,22,30,6.7,82,22,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
31,18,26,6.4,78,25,890,1060,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
35,23,31,6.6,79,24,930,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
32,19,27,6.8,81,23,950,1130,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
29,16,23,6.5,80,24,910,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
33,21,29,6.7,82,22,960,1140,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
30,17,24,6.4,78,25,890,1060,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
34,22,30,6.6,79,24,920,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
31,18,26,6.8,81,23,950,1130,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
32,19,27,6.5,80,24,930,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
33,20,28,6.7,82,23,960,1140,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
29,16,23,6.4,78,25,900,1060,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
35,23,31,6.6,79,24,940,1100,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
33,21,29,6.8,81,23,970,1160,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
30,17,24,6.5,80,24,910,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
34,22,30,6.7,82,22,940,1120,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
31,18,26,6.4,78,25,890,1060,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
35,23,31,6.6,79,24,930,1090,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
32,19,27,6.8,81,23,950,1130,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
29,16,23,6.5,80,24,910,1080,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
33,21,29,6.7,82,22,960,1140,North 24 Parganas,Alluvial & Red/Yellow Soil,Leafy Greens
